order_id,product_id,unit_price,quantity,discount,gross_sales,discount_value,net_sales,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_country,productID,productName,categoryID,unitPrice,discontinued,category_id,category_name,delivery_days,on_time,year,month
10946,77,13.0,40,0.0,520.0,0.0,520.0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Denmark,77,Original Frankfurter grüne Soße,2,13.0,0,2,Condiments,7.0,True,1998,1998-03
10947,59,55.0,4,0.0,220.0,0.0,220.0,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,UK,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,3.0,True,1998,1998-03
10948,50,16.25,9,0.0,146.25,0.0,146.25,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Spain,50,Valkoinen suklaa,3,16.25,0,3,Confections,6.0,True,1998,1998-03
10948,51,53.0,40,0.0,2120.0,0.0,2120.0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Spain,51,Manjimup Dried Apples,7,53.0,0,7,Produce,6.0,True,1998,1998-03
10948,55,24.0,4,0.0,96.0,0.0,96.0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Spain,55,Pâté chinois,6,24.0,0,6,Meat/Poultry,6.0,True,1998,1998-03
10949,6,25.0,12,0.0,300.0,0.0,300.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Canada,6,Grandma's Boysenberry Spread,2,25.0,0,2,Condiments,4.0,True,1998,1998-03
10949,10,31.0,30,0.0,930.0,0.0,930.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Canada,10,Ikura,8,31.0,0,8,Seafood,4.0,True,1998,1998-03
10949,17,39.0,6,0.0,234.0,0.0,234.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Canada,17,Alice Mutton,6,39.0,1,6,Meat/Poultry,4.0,True,1998,1998-03
10949,62,49.3,60,0.0,2958.0,0.0,2958.0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Canada,62,Tarte au sucre,3,49.3,0,3,Confections,4.0,True,1998,1998-03
10950,4,22.0,5,0.0,110.0,0.0,110.0,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Italy,4,Chef Anton's Cajun Seasoning,2,22.0,0,2,Condiments,7.0,True,1998,1998-03
10951,33,2.5,15,0.05,37.5,1.875,35.625,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Switzerland,33,Geitost,4,2.5,0,4,Dairy Products,22.0,True,1998,1998-03
10951,41,9.65,6,0.05,57.900000000000006,2.8950000000000005,55.005,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Switzerland,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,22.0,True,1998,1998-03
10951,75,7.75,50,0.05,387.5,19.375,368.125,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Switzerland,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,22.0,True,1998,1998-03
10952,6,25.0,16,0.05,400.0,20.0,380.0,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Germany,6,Grandma's Boysenberry Spread,2,25.0,0,2,Condiments,8.0,True,1998,1998-03
10952,28,45.6,2,0.0,91.2,0.0,91.2,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Germany,28,Rössle Sauerkraut,7,45.6,1,7,Produce,8.0,True,1998,1998-03
10953,20,81.0,50,0.05,4050.0,202.5,3847.5,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,UK,20,Sir Rodney's Marmalade,3,81.0,0,3,Confections,9.0,True,1998,1998-03
10953,31,12.5,50,0.05,625.0,31.25,593.75,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,UK,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,9.0,True,1998,1998-03
10954,16,17.45,28,0.15,488.59999999999997,73.28999999999999,415.30999999999995,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,Venezuela,16,Pavlova,3,17.45,0,3,Confections,3.0,True,1998,1998-03
10954,31,12.5,25,0.15,312.5,46.875,265.625,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,Venezuela,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,3.0,True,1998,1998-03
10954,45,9.5,30,0.0,285.0,0.0,285.0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,Venezuela,45,Rogede sild,8,9.5,0,8,Seafood,3.0,True,1998,1998-03
10954,60,34.0,24,0.15,816.0,122.39999999999999,693.6,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,Venezuela,60,Camembert Pierrot,4,34.0,0,4,Dairy Products,3.0,True,1998,1998-03
10955,75,7.75,12,0.2,93.0,18.6,74.4,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Sweden,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,3.0,True,1998,1998-03
10956,21,10.0,12,0.0,120.0,0.0,120.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Germany,21,Sir Rodney's Scones,3,10.0,0,3,Confections,3.0,True,1998,1998-03
10956,47,9.5,14,0.0,133.0,0.0,133.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Germany,47,Zaanse koeken,3,9.5,0,3,Confections,3.0,True,1998,1998-03
10956,51,53.0,8,0.0,424.0,0.0,424.0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Germany,51,Manjimup Dried Apples,7,53.0,0,7,Produce,3.0,True,1998,1998-03
10957,30,25.89,30,0.0,776.7,0.0,776.7,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,Venezuela,30,Nord-Ost Matjeshering,8,25.89,0,8,Seafood,9.0,True,1998,1998-03
10957,35,18.0,40,0.0,720.0,0.0,720.0,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,Venezuela,35,Steeleye Stout,1,18.0,0,1,Beverages,9.0,True,1998,1998-03
10957,64,33.25,8,0.0,266.0,0.0,266.0,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,Venezuela,64,Wimmers gute Semmelknödel,5,33.25,0,5,Grains/Cereals,9.0,True,1998,1998-03
10958,5,21.35,20,0.0,427.0,0.0,427.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Argentina,5,Chef Anton's Gumbo Mix,2,21.35,1,2,Condiments,9.0,True,1998,1998-03
10958,7,30.0,6,0.0,180.0,0.0,180.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Argentina,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,9.0,True,1998,1998-03
10958,72,34.8,5,0.0,174.0,0.0,174.0,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Argentina,72,Mozzarella di Giovanni,4,34.8,0,4,Dairy Products,9.0,True,1998,1998-03
10959,75,7.75,20,0.15,155.0,23.25,131.75,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Brazil,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,5.0,True,1998,1998-03
10960,24,4.5,10,0.25,45.0,11.25,33.75,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,Venezuela,24,Guaraná Fantástica,1,4.5,1,1,Beverages,20.0,False,1998,1998-03
10960,41,9.65,24,0.0,231.60000000000002,0.0,231.60000000000002,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,Venezuela,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,20.0,False,1998,1998-03
10961,52,7.0,6,0.05,42.0,2.1,39.9,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Brazil,52,Filo Mix,5,7.0,0,5,Grains/Cereals,11.0,True,1998,1998-03
10961,76,18.0,60,0.0,1080.0,0.0,1080.0,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Brazil,76,Lakkalikööri,1,18.0,0,1,Beverages,11.0,True,1998,1998-03
10962,7,30.0,45,0.0,1350.0,0.0,1350.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Germany,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,4.0,True,1998,1998-03
10962,13,6.0,77,0.0,462.0,0.0,462.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Germany,13,Konbu,8,6.0,0,8,Seafood,4.0,True,1998,1998-03
10962,53,32.8,20,0.0,656.0,0.0,656.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Germany,53,Perth Pasties,6,32.8,1,6,Meat/Poultry,4.0,True,1998,1998-03
10962,69,36.0,9,0.0,324.0,0.0,324.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Germany,69,Gudbrandsdalsost,4,36.0,0,4,Dairy Products,4.0,True,1998,1998-03
10962,76,18.0,44,0.0,792.0,0.0,792.0,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Germany,76,Lakkalikööri,1,18.0,0,1,Beverages,4.0,True,1998,1998-03
10963,60,34.0,2,0.15,68.0,10.2,57.8,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Portugal,60,Camembert Pierrot,4,34.0,0,4,Dairy Products,7.0,True,1998,1998-03
10964,18,62.5,6,0.0,375.0,0.0,375.0,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,France,18,Carnarvon Tigers,8,62.5,0,8,Seafood,4.0,True,1998,1998-03
10964,38,263.5,5,0.0,1317.5,0.0,1317.5,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,France,38,Côte de Blaye,1,263.5,0,1,Beverages,4.0,True,1998,1998-03
10964,69,36.0,10,0.0,360.0,0.0,360.0,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,France,69,Gudbrandsdalsost,4,36.0,0,4,Dairy Products,4.0,True,1998,1998-03
10965,51,53.0,16,0.0,848.0,0.0,848.0,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,USA,51,Manjimup Dried Apples,7,53.0,0,7,Produce,10.0,True,1998,1998-03
10966,37,26.0,8,0.0,208.0,0.0,208.0,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Switzerland,37,Gravad lax,8,26.0,0,8,Seafood,19.0,True,1998,1998-03
10966,56,38.0,12,0.15,456.0,68.39999999999999,387.6,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Switzerland,56,Gnocchi di nonna Alice,5,38.0,0,5,Grains/Cereals,19.0,True,1998,1998-03
10966,62,49.3,12,0.15,591.5999999999999,88.73999999999998,502.8599999999999,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Switzerland,62,Tarte au sucre,3,49.3,0,3,Confections,19.0,True,1998,1998-03
10967,19,9.2,12,0.0,110.39999999999999,0.0,110.39999999999999,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Germany,19,Teatime Chocolate Biscuits,3,9.2,0,3,Confections,10.0,True,1998,1998-03
10967,49,20.0,40,0.0,800.0,0.0,800.0,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Germany,49,Maxilaku,3,20.0,0,3,Confections,10.0,True,1998,1998-03
10968,12,38.0,30,0.0,1140.0,0.0,1140.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Austria,12,Queso Manchego La Pastora,4,38.0,0,4,Dairy Products,9.0,True,1998,1998-03
10968,24,4.5,30,0.0,135.0,0.0,135.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Austria,24,Guaraná Fantástica,1,4.5,1,1,Beverages,9.0,True,1998,1998-03
10968,64,33.25,4,0.0,133.0,0.0,133.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Austria,64,Wimmers gute Semmelknödel,5,33.25,0,5,Grains/Cereals,9.0,True,1998,1998-03
10969,46,12.0,9,0.0,108.0,0.0,108.0,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Brazil,46,Spegesild,8,12.0,0,8,Seafood,7.0,True,1998,1998-03
10970,52,7.0,40,0.2,280.0,56.0,224.0,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Spain,52,Filo Mix,5,7.0,0,5,Grains/Cereals,31.0,False,1998,1998-03
10971,29,123.79,14,0.0,1733.0600000000002,0.0,1733.0600000000002,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France,29,Thüringer Rostbratwurst,6,123.79,1,6,Meat/Poultry,9.0,True,1998,1998-03
10972,17,39.0,6,0.0,234.0,0.0,234.0,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,France,17,Alice Mutton,6,39.0,1,6,Meat/Poultry,2.0,True,1998,1998-03
10972,33,2.5,7,0.0,17.5,0.0,17.5,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,France,33,Geitost,4,2.5,0,4,Dairy Products,2.0,True,1998,1998-03
10973,26,31.23,5,0.0,156.15,0.0,156.15,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,France,26,Gumbär Gummibärchen,3,31.23,0,3,Confections,3.0,True,1998,1998-03
10973,41,9.65,6,0.0,57.900000000000006,0.0,57.900000000000006,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,France,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,3.0,True,1998,1998-03
10973,75,7.75,10,0.0,77.5,0.0,77.5,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,France,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,3.0,True,1998,1998-03
10974,63,43.9,10,0.0,439.0,0.0,439.0,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,USA,63,Vegie-spread,2,43.9,0,2,Condiments,9.0,True,1998,1998-03
10975,8,40.0,16,0.0,640.0,0.0,640.0,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Canada,8,Northwoods Cranberry Sauce,2,40.0,0,2,Condiments,2.0,True,1998,1998-03
10975,75,7.75,10,0.0,77.5,0.0,77.5,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Canada,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,2.0,True,1998,1998-03
10976,28,45.6,20,0.0,912.0,0.0,912.0,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,Venezuela,28,Rössle Sauerkraut,7,45.6,1,7,Produce,9.0,True,1998,1998-03
10977,39,18.0,30,0.0,540.0,0.0,540.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Sweden,39,Chartreuse verte,1,18.0,0,1,Beverages,15.0,True,1998,1998-03
10977,47,9.5,30,0.0,285.0,0.0,285.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Sweden,47,Zaanse koeken,3,9.5,0,3,Confections,15.0,True,1998,1998-03
10977,51,53.0,10,0.0,530.0,0.0,530.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Sweden,51,Manjimup Dried Apples,7,53.0,0,7,Produce,15.0,True,1998,1998-03
10977,63,43.9,20,0.0,878.0,0.0,878.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Sweden,63,Vegie-spread,2,43.9,0,2,Condiments,15.0,True,1998,1998-03
10978,8,40.0,20,0.15,800.0,120.0,680.0,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Belgium,8,Northwoods Cranberry Sauce,2,40.0,0,2,Condiments,28.0,True,1998,1998-03
10978,21,10.0,40,0.15,400.0,60.0,340.0,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Belgium,21,Sir Rodney's Scones,3,10.0,0,3,Confections,28.0,True,1998,1998-03
10978,40,18.4,10,0.0,184.0,0.0,184.0,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Belgium,40,Boston Crab Meat,8,18.4,0,8,Seafood,28.0,True,1998,1998-03
10978,44,19.45,6,0.15,116.69999999999999,17.505,99.195,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Belgium,44,Gula Malacca,2,19.45,0,2,Condiments,28.0,True,1998,1998-03
10979,7,30.0,18,0.0,540.0,0.0,540.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,5.0,True,1998,1998-03
10979,12,38.0,20,0.0,760.0,0.0,760.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,12,Queso Manchego La Pastora,4,38.0,0,4,Dairy Products,5.0,True,1998,1998-03
10979,24,4.5,80,0.0,360.0,0.0,360.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,24,Guaraná Fantástica,1,4.5,1,1,Beverages,5.0,True,1998,1998-03
10979,27,43.9,30,0.0,1317.0,0.0,1317.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,27,Schoggi Schokolade,3,43.9,0,3,Confections,5.0,True,1998,1998-03
10979,31,12.5,24,0.0,300.0,0.0,300.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,31,Gorgonzola Telino,4,12.5,0,4,Dairy Products,5.0,True,1998,1998-03
10979,63,43.9,35,0.0,1536.5,0.0,1536.5,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Austria,63,Vegie-spread,2,43.9,0,2,Condiments,5.0,True,1998,1998-03
10980,75,7.75,40,0.2,310.0,62.0,248.0,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Sweden,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,21.0,True,1998,1998-03
10981,38,263.5,60,0.0,15810.0,0.0,15810.0,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Brazil,38,Côte de Blaye,1,263.5,0,1,Beverages,6.0,True,1998,1998-03
10982,7,30.0,20,0.0,600.0,0.0,600.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Canada,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,12.0,True,1998,1998-03
10982,43,46.0,9,0.0,414.0,0.0,414.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Canada,43,Ipoh Coffee,1,46.0,0,1,Beverages,12.0,True,1998,1998-03
10983,13,6.0,84,0.15,504.0,75.6,428.4,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,USA,13,Konbu,8,6.0,0,8,Seafood,10.0,True,1998,1998-03
10983,57,19.5,15,0.0,292.5,0.0,292.5,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,USA,57,Ravioli Angelo,5,19.5,0,5,Grains/Cereals,10.0,True,1998,1998-03
10984,16,17.45,55,0.0,959.75,0.0,959.75,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,USA,16,Pavlova,3,17.45,0,3,Confections,4.0,True,1998,1998-03
10984,24,4.5,20,0.0,90.0,0.0,90.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,USA,24,Guaraná Fantástica,1,4.5,1,1,Beverages,4.0,True,1998,1998-03
10984,36,19.0,40,0.0,760.0,0.0,760.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,USA,36,Inlagd Sill,8,19.0,0,8,Seafood,4.0,True,1998,1998-03
10985,16,17.45,36,0.1,628.1999999999999,62.81999999999999,565.3799999999999,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Ireland,16,Pavlova,3,17.45,0,3,Confections,3.0,True,1998,1998-03
10985,18,62.5,8,0.1,500.0,50.0,450.0,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Ireland,18,Carnarvon Tigers,8,62.5,0,8,Seafood,3.0,True,1998,1998-03
10985,32,32.0,35,0.1,1120.0,112.0,1008.0,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Ireland,32,Mascarpone Fabioli,4,32.0,0,4,Dairy Products,3.0,True,1998,1998-03
10986,11,21.0,30,0.0,630.0,0.0,630.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Argentina,11,Queso Cabrales,4,21.0,0,4,Dairy Products,22.0,True,1998,1998-03
10986,20,81.0,15,0.0,1215.0,0.0,1215.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Argentina,20,Sir Rodney's Marmalade,3,81.0,0,3,Confections,22.0,True,1998,1998-03
10986,76,18.0,10,0.0,180.0,0.0,180.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Argentina,76,Lakkalikööri,1,18.0,0,1,Beverages,22.0,True,1998,1998-03
10986,77,13.0,15,0.0,195.0,0.0,195.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Argentina,77,Original Frankfurter grüne Soße,2,13.0,0,2,Condiments,22.0,True,1998,1998-03
10987,7,30.0,60,0.0,1800.0,0.0,1800.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,UK,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,6.0,True,1998,1998-03
10987,43,46.0,6,0.0,276.0,0.0,276.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,UK,43,Ipoh Coffee,1,46.0,0,1,Beverages,6.0,True,1998,1998-03
10987,72,34.8,20,0.0,696.0,0.0,696.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,UK,72,Mozzarella di Giovanni,4,34.8,0,4,Dairy Products,6.0,True,1998,1998-03
10988,7,30.0,60,0.0,1800.0,0.0,1800.0,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,USA,7,Uncle Bob's Organic Dried Pears,7,30.0,0,7,Produce,10.0,True,1998,1998-03
10988,62,49.3,40,0.1,1972.0,197.20000000000002,1774.8,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,USA,62,Tarte au sucre,3,49.3,0,3,Confections,10.0,True,1998,1998-03
10989,6,25.0,40,0.0,1000.0,0.0,1000.0,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Brazil,6,Grandma's Boysenberry Spread,2,25.0,0,2,Condiments,2.0,True,1998,1998-03
10989,11,21.0,15,0.0,315.0,0.0,315.0,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Brazil,11,Queso Cabrales,4,21.0,0,4,Dairy Products,2.0,True,1998,1998-03
10989,41,9.65,4,0.0,38.6,0.0,38.6,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Brazil,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,2.0,True,1998,1998-03
10990,21,10.0,65,0.0,650.0,0.0,650.0,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Austria,21,Sir Rodney's Scones,3,10.0,0,3,Confections,6.0,True,1998,1998-04
10990,34,14.0,60,0.15,840.0,126.0,714.0,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Austria,34,Sasquatch Ale,1,14.0,0,1,Beverages,6.0,True,1998,1998-04
10990,55,24.0,65,0.15,1560.0,234.0,1326.0,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Austria,55,Pâté chinois,6,24.0,0,6,Meat/Poultry,6.0,True,1998,1998-04
10990,61,28.5,66,0.15,1881.0,282.15,1598.85,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Austria,61,Sirop d'érable,2,28.5,0,2,Condiments,6.0,True,1998,1998-04
10991,2,19.0,50,0.2,950.0,190.0,760.0,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,Germany,2,Chang,1,19.0,0,1,Beverages,6.0,True,1998,1998-04
10991,70,15.0,20,0.2,300.0,60.0,240.0,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,Germany,70,Outback Lager,1,15.0,0,1,Beverages,6.0,True,1998,1998-04
10991,76,18.0,90,0.2,1620.0,324.0,1296.0,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,Germany,76,Lakkalikööri,1,18.0,0,1,Beverages,6.0,True,1998,1998-04
10992,72,34.8,2,0.0,69.6,0.0,69.6,THEBI,1,1998-04-01,1998-04-29,1998-04-03,3,4.27,USA,72,Mozzarella di Giovanni,4,34.8,0,4,Dairy Products,2.0,True,1998,1998-04
10993,29,123.79,50,0.25,6189.5,1547.375,4642.125,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Sweden,29,Thüringer Rostbratwurst,6,123.79,1,6,Meat/Poultry,9.0,True,1998,1998-04
10993,41,9.65,35,0.25,337.75,84.4375,253.3125,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Sweden,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,9.0,True,1998,1998-04
10994,59,55.0,18,0.05,990.0,49.5,940.5,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,3,65.53,Denmark,59,Raclette Courdavault,4,55.0,0,4,Dairy Products,7.0,True,1998,1998-04
10995,51,53.0,20,0.0,1060.0,0.0,1060.0,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Mexico,51,Manjimup Dried Apples,7,53.0,0,7,Produce,4.0,True,1998,1998-04
10995,60,34.0,4,0.0,136.0,0.0,136.0,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Mexico,60,Camembert Pierrot,4,34.0,0,4,Dairy Products,4.0,True,1998,1998-04
10996,42,14.0,40,0.0,560.0,0.0,560.0,QUICK,4,1998-04-02,1998-04-30,1998-04-10,2,1.12,Germany,42,Singaporean Hokkien Fried Mee,5,14.0,1,5,Grains/Cereals,8.0,True,1998,1998-04
10997,32,32.0,50,0.0,1600.0,0.0,1600.0,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,Venezuela,32,Mascarpone Fabioli,4,32.0,0,4,Dairy Products,10.0,True,1998,1998-04
10997,46,12.0,20,0.25,240.0,60.0,180.0,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,Venezuela,46,Spegesild,8,12.0,0,8,Seafood,10.0,True,1998,1998-04
10997,52,7.0,20,0.25,140.0,35.0,105.0,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,Venezuela,52,Filo Mix,5,7.0,0,5,Grains/Cereals,10.0,True,1998,1998-04
10998,24,4.5,12,0.0,54.0,0.0,54.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Poland,24,Guaraná Fantástica,1,4.5,1,1,Beverages,14.0,True,1998,1998-04
10998,61,28.5,7,0.0,199.5,0.0,199.5,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Poland,61,Sirop d'érable,2,28.5,0,2,Condiments,14.0,True,1998,1998-04
10998,74,10.0,20,0.0,200.0,0.0,200.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Poland,74,Longlife Tofu,7,10.0,0,7,Produce,14.0,True,1998,1998-04
10998,75,7.75,30,0.0,232.5,0.0,232.5,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Poland,75,Rhönbräu Klosterbier,1,7.75,0,1,Beverages,14.0,True,1998,1998-04
10999,41,9.65,20,0.05,193.0,9.65,183.35,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Germany,41,Jack's New England Clam Chowder,8,9.65,0,8,Seafood,7.0,True,1998,1998-04
